(26, 21),N,{(26, 23): 0.2, (26, 22): 0.8}
(24, 35),E,{(26, 35): 0.2, (25, 35): 0.8}
(24, 35),W,{(22, 35): 0.2, (23, 35): 0.8}
(16, 31),N,{(16, 33): 0.2, (16, 32): 0.8}
(16, 31),S,{(16, 29): 0.2, (16, 30): 0.8}
(16, 31),E,{(18, 31): 0.2, (17, 31): 0.8}
(16, 31),W,{(14, 31): 0.2, (15, 31): 0.8}
(35, 44),N,{(35, 45): 1.0}
(35, 44),S,{(35, 42): 0.2, (35, 43): 0.8}
(35, 44),E,{(37, 44): 0.2, (36, 44): 0.8}
(35, 44),W,{(33, 44): 0.2, (34, 44): 0.8}
(36, 9),N,{(36, 11): 0.2, (36, 10): 0.8}
(36, 9),S,{(36, 7): 0.2, (36, 8): 0.8}
(36, 9),E,{(38, 9): 0.2, (37, 9): 0.8}
(36, 9),W,{(34, 9): 0.2, (35, 9): 0.8}
(28, 5),N,{(28, 7): 0.2, (28, 6): 0.8}
(28, 5),S,{(28, 3): 0.2, (28, 4): 0.8}
(28, 5),E,{(30, 5): 0.2, (29, 5): 0.8}
(28, 5),W,{(26, 5): 0.2, (27, 5): 0.8}
(47, 18),N,{(47, 20): 0.2, (47, 19): 0.8}
(47, 18),S,{(47, 16): 0.2, (47, 17): 0.8}
(47, 18),E,{(49, 18): 0.2, (48, 18): 0.8}
(47, 18),W,{(45, 18): 0.2, (46, 18): 0.8}
(5, 21),N,{(5, 23): 0.2, (5, 22): 0.8}
(5, 21),S,{(5, 19): 0.2, (5, 20): 0.8}
(5, 21),E,{(7, 21): 0.2, (6, 21): 0.8}
(5, 21),W,{(3, 21): 0.2, (4, 21): 0.8}
(9, 28),N,{(9, 30): 0.2, (9, 29): 0.8}
(9, 28),S,{(9, 26): 0.2, (9, 27): 0.8}
(9, 28),E,{(11, 28): 0.2, (10, 28): 0.8}
(9, 28),W,{(7, 28): 0.2, (8, 28): 0.8}
(50, 29),N,{(50, 31): 0.2, (50, 30): 0.8}
(50, 29),S,{(50, 27): 0.2, (50, 28): 0.8}
(50, 29),W,{(48, 29): 0.2, (49, 29): 0.8}
(50, 29),E,{(50, 29): 1}
(29, 6),N,{(29, 8): 0.2, (29, 7): 0.8}
(29, 6),S,{(29, 4): 0.2, (29, 5): 0.8}
(29, 6),E,{(31, 6): 0.2, (30, 6): 0.8}
(29, 6),W,{(27, 6): 0.2, (28, 6): 0.8}
(42, 25),N,{(42, 27): 0.2, (42, 26): 0.8}
(42, 25),S,{(42, 23): 0.2, (42, 24): 0.8}
(42, 25),E,{(44, 25): 0.2, (43, 25): 0.8}
(42, 25),W,{(40, 25): 0.2, (41, 25): 0.8}
(21, 2),N,{(21, 4): 0.2, (21, 3): 0.8}
(21, 2),S,{(21, 0): 0.2, (21, 1): 0.8}
(21, 2),E,{(23, 2): 0.2, (22, 2): 0.8}
(21, 2),W,{(19, 2): 0.2, (20, 2): 0.8}
(8, 32),N,{(8, 34): 0.2, (8, 33): 0.8}
(8, 32),S,{(8, 30): 0.2, (8, 31): 0.8}
(8, 32),E,{(10, 32): 0.2, (9, 32): 0.8}
(8, 32),W,{(6, 32): 0.2, (7, 32): 0.8}
(27, 45),S,{(27, 43): 0.2, (27, 44): 0.8}
(27, 45),E,{(29, 45): 0.2, (28, 45): 0.8}
(27, 45),W,{(25, 45): 0.2, (26, 45): 0.8}
(27, 45),N,{(27, 45): 1}
(19, 41),N,{(19, 43): 0.2, (19, 42): 0.8}
(19, 41),S,{(19, 39): 0.2, (19, 40): 0.8}
(19, 41),E,{(21, 41): 0.2, (20, 41): 0.8}
(19, 41),W,{(17, 41): 0.2, (18, 41): 0.8}
(11, 37),N,{(11, 39): 0.2, (11, 38): 0.8}
(11, 37),S,{(11, 35): 0.2, (11, 36): 0.8}
(11, 37),E,{(13, 37): 0.2, (12, 37): 0.8}
(11, 37),W,{(9, 37): 0.2, (10, 37): 0.8}
(39, 19),N,{(39, 21): 0.2, (39, 20): 0.8}
(39, 19),S,{(39, 17): 0.2, (39, 18): 0.8}
(39, 19),E,{(41, 19): 0.2, (40, 19): 0.8}
(39, 19),W,{(37, 19): 0.2, (38, 19): 0.8}
(31, 15),N,{(31, 17): 0.2, (31, 16): 0.8}
(31, 15),S,{(31, 13): 0.2, (31, 14): 0.8}
(31, 15),E,{(33, 15): 0.2, (32, 15): 0.8}
(31, 15),W,{(29, 15): 0.2, (30, 15): 0.8}
(20, 42),N,{(20, 44): 0.2, (20, 43): 0.8}
(20, 42),S,{(20, 40): 0.2, (20, 41): 0.8}
(20, 42),E,{(22, 42): 0.2, (21, 42): 0.8}
(20, 42),W,{(18, 42): 0.2, (19, 42): 0.8}
(12, 38),N,{(12, 40): 0.2, (12, 39): 0.8}
(12, 38),S,{(12, 36): 0.2, (12, 37): 0.8}
(12, 38),E,{(14, 38): 0.2, (13, 38): 0.8}
(12, 38),W,{(10, 38): 0.2, (11, 38): 0.8}
(13, 3),N,{(13, 5): 0.2, (13, 4): 0.8}
(13, 3),S,{(13, 1): 0.2, (13, 2): 0.8}
(13, 3),E,{(15, 3): 0.2, (14, 3): 0.8}
(13, 3),W,{(11, 3): 0.2, (12, 3): 0.8}
(4, 34),N,{(4, 36): 0.2, (4, 35): 0.8}
(4, 34),S,{(4, 32): 0.2, (4, 33): 0.8}
(4, 34),E,{(6, 34): 0.2, (5, 34): 0.8}
(4, 34),W,{(2, 34): 0.2, (3, 34): 0.8}
(32, 16),N,{(32, 18): 0.2, (32, 17): 0.8}
(32, 16),S,{(32, 14): 0.2, (32, 15): 0.8}
(32, 16),E,{(34, 16): 0.2, (33, 16): 0.8}
(32, 16),W,{(30, 16): 0.2, (31, 16): 0.8}
(24, 12),N,{(24, 14): 0.2, (24, 13): 0.8}
(24, 12),S,{(24, 10): 0.2, (24, 11): 0.8}
(24, 12),E,{(26, 12): 0.2, (25, 12): 0.8}
(24, 12),W,{(22, 12): 0.2, (23, 12): 0.8}
(43, 25),N,{(43, 27): 0.2, (43, 26): 0.8}
(43, 25),S,{(43, 23): 0.2, (43, 24): 0.8}
(43, 25),E,{(45, 25): 0.2, (44, 25): 0.8}
(43, 25),W,{(41, 25): 0.2, (42, 25): 0.8}
(16, 8),N,{(16, 10): 0.2, (16, 9): 0.8}
(16, 8),S,{(16, 6): 0.2, (16, 7): 0.8}
(16, 8),E,{(18, 8): 0.2, (17, 8): 0.8}
(16, 8),W,{(14, 8): 0.2, (15, 8): 0.8}
(35, 21),N,{(35, 23): 0.2, (35, 22): 0.8}
(35, 21),S,{(35, 19): 0.2, (35, 20): 0.8}
(35, 21),E,{(37, 21): 0.2, (36, 21): 0.8}
(35, 21),W,{(33, 21): 0.2, (34, 21): 0.8}
(1, 28),N,{(1, 30): 0.2, (1, 29): 0.8}
(1, 28),S,{(1, 26): 0.2, (1, 27): 0.8}
(1, 28),E,{(3, 28): 0.2, (2, 28): 0.8}
(1, 28),W,{(0, 28): 1.0}
(46, 36),N,{(46, 38): 0.2, (46, 37): 0.8}
(46, 36),S,{(46, 34): 0.2, (46, 35): 0.8}
(46, 36),E,{(48, 36): 0.2, (47, 36): 0.8}
(46, 36),W,{(44, 36): 0.2, (45, 36): 0.8}
(38, 32),N,{(38, 34): 0.2, (38, 33): 0.8}
(38, 32),S,{(38, 30): 0.2, (38, 31): 0.8}
(38, 32),E,{(40, 32): 0.2, (39, 32): 0.8}
(38, 32),W,{(36, 32): 0.2, (37, 32): 0.8}
(17, 9),N,{(17, 11): 0.2, (17, 10): 0.8}
(17, 9),S,{(17, 7): 0.2, (17, 8): 0.8}
(17, 9),E,{(19, 9): 0.2, (18, 9): 0.8}
(17, 9),W,{(15, 9): 0.2, (16, 9): 0.8}
(9, 5),N,{(9, 7): 0.2, (9, 6): 0.8}
(9, 5),S,{(9, 3): 0.2, (9, 4): 0.8}
(9, 5),E,{(11, 5): 0.2, (10, 5): 0.8}
(9, 5),W,{(7, 5): 0.2, (8, 5): 0.8}
(49, 41),N,{(49, 43): 0.2, (49, 42): 0.8}
(49, 41),S,{(49, 39): 0.2, (49, 40): 0.8}
(49, 41),E,{(50, 41): 1.0}
(49, 41),W,{(47, 41): 0.2, (48, 41): 0.8}
(28, 18),N,{(28, 20): 0.2, (28, 19): 0.8}
(28, 18),S,{(28, 16): 0.2, (28, 17): 0.8}
(28, 18),E,{(30, 18): 0.2, (29, 18): 0.8}
(28, 18),W,{(26, 18): 0.2, (27, 18): 0.8}
(7, 44),N,{(7, 45): 1.0}
(7, 44),S,{(7, 42): 0.2, (7, 43): 0.8}
(7, 44),E,{(9, 44): 0.2, (8, 44): 0.8}
(7, 44),W,{(5, 44): 0.2, (6, 44): 0.8}
(27, 22),N,{(27, 24): 0.2, (27, 23): 0.8}
(27, 22),S,{(27, 20): 0.2, (27, 21): 0.8}
(27, 22),E,{(29, 22): 0.2, (28, 22): 0.8}
(27, 22),W,{(25, 22): 0.2, (26, 22): 0.8}
(30, 27),N,{(30, 29): 0.2, (30, 28): 0.8}
(30, 27),S,{(30, 25): 0.2, (30, 26): 0.8}
(30, 27),E,{(32, 27): 0.2, (31, 27): 0.8}
(30, 27),W,{(28, 27): 0.2, (29, 27): 0.8}
(50, 42),N,{(50, 44): 0.2, (50, 43): 0.8}
(50, 42),S,{(50, 40): 0.2, (50, 41): 0.8}
(50, 42),W,{(48, 42): 0.2, (49, 42): 0.8}
(50, 42),E,{(50, 42): 1}
(42, 38),N,{(42, 40): 0.2, (42, 39): 0.8}
(42, 38),S,{(42, 36): 0.2, (42, 37): 0.8}
(42, 38),E,{(44, 38): 0.2, (43, 38): 0.8}
(42, 38),W,{(40, 38): 0.2, (41, 38): 0.8}
(8, 45),S,{(8, 43): 0.2, (8, 44): 0.8}
(8, 45),E,{(10, 45): 0.2, (9, 45): 0.8}
(8, 45),W,{(6, 45): 0.2, (7, 45): 0.8}
(8, 45),N,{(8, 45): 1}
(0, 41),N,{(0, 43): 0.2, (0, 42): 0.8}
(0, 41),S,{(0, 39): 0.2, (0, 40): 0.8}
(0, 41),E,{(2, 41): 0.2, (1, 41): 0.8}
(0, 41),W,{(0, 41): 1}
(20, 19),N,{(20, 21): 0.2, (20, 20): 0.8}
(20, 19),S,{(20, 17): 0.2, (20, 18): 0.8}
(20, 19),E,{(22, 19): 0.2, (21, 19): 0.8}
(20, 19),W,{(18, 19): 0.2, (19, 19): 0.8}
(39, 32),N,{(39, 34): 0.2, (39, 33): 0.8}
(39, 32),S,{(39, 30): 0.2, (39, 31): 0.8}
(39, 32),E,{(41, 32): 0.2, (40, 32): 0.8}
(39, 32),W,{(37, 32): 0.2, (38, 32): 0.8}
(12, 15),N,{(12, 17): 0.2, (12, 16): 0.8}
(12, 15),S,{(12, 13): 0.2, (12, 14): 0.8}
(12, 15),E,{(14, 15): 0.2, (13, 15): 0.8}
(12, 15),W,{(10, 15): 0.2, (11, 15): 0.8}
(31, 28),N,{(31, 30): 0.2, (31, 29): 0.8}
(31, 28),S,{(31, 26): 0.2, (31, 27): 0.8}
(31, 28),E,{(33, 28): 0.2, (32, 28): 0.8}
(31, 28),W,{(29, 28): 0.2, (30, 28): 0.8}
(4, 11),N,{(4, 13): 0.2, (4, 12): 0.8}
(4, 11),S,{(4, 9): 0.2, (4, 10): 0.8}
(4, 11),E,{(6, 11): 0.2, (5, 11): 0.8}
(4, 11),W,{(2, 11): 0.2, (3, 11): 0.8}
(23, 24),N,{(23, 26): 0.2, (23, 25): 0.8}
(23, 24),S,{(23, 22): 0.2, (23, 23): 0.8}
(23, 24),E,{(25, 24): 0.2, (24, 24): 0.8}
(23, 24),W,{(21, 24): 0.2, (22, 24): 0.8}
(43, 2),N,{(43, 4): 0.2, (43, 3): 0.8}
(43, 2),S,{(43, 0): 0.2, (43, 1): 0.8}
(43, 2),E,{(45, 2): 0.2, (44, 2): 0.8}
(43, 2),W,{(41, 2): 0.2, (42, 2): 0.8}
(1, 5),N,{(1, 7): 0.2, (1, 6): 0.8}
(1, 5),S,{(1, 3): 0.2, (1, 4): 0.8}
(1, 5),E,{(3, 5): 0.2, (2, 5): 0.8}
(1, 5),W,{(0, 5): 1.0}
(34, 39),N,{(34, 41): 0.2, (34, 40): 0.8}
(34, 39),S,{(34, 37): 0.2, (34, 38): 0.8}
(34, 39),E,{(36, 39): 0.2, (35, 39): 0.8}
(34, 39),W,{(32, 39): 0.2, (33, 39): 0.8}
(13, 16),N,{(13, 18): 0.2, (13, 17): 0.8}
(13, 16),S,{(13, 14): 0.2, (13, 15): 0.8}
(13, 16),E,{(15, 16): 0.2, (14, 16): 0.8}
(13, 16),W,{(11, 16): 0.2, (12, 16): 0.8}
(24, 25),N,{(24, 27): 0.2, (24, 26): 0.8}
(24, 25),S,{(24, 23): 0.2, (24, 24): 0.8}
(24, 25),E,{(26, 25): 0.2, (25, 25): 0.8}
(24, 25),W,{(22, 25): 0.2, (23, 25): 0.8}
(37, 44),N,{(37, 45): 1.0}
(37, 44),S,{(37, 42): 0.2, (37, 43): 0.8}
(37, 44),E,{(39, 44): 0.2, (38, 44): 0.8}
(37, 44),W,{(35, 44): 0.2, (36, 44): 0.8}
(16, 21),N,{(16, 23): 0.2, (16, 22): 0.8}
(16, 21),S,{(16, 19): 0.2, (16, 20): 0.8}
(16, 21),E,{(18, 21): 0.2, (17, 21): 0.8}
(16, 21),W,{(14, 21): 0.2, (15, 21): 0.8}
(26, 34),N,{(26, 36): 0.2, (26, 35): 0.8}
(26, 34),S,{(26, 32): 0.2, (26, 33): 0.8}
(26, 34),E,{(28, 34): 0.2, (27, 34): 0.8}
(26, 34),W,{(24, 34): 0.2, (25, 34): 0.8}
(5, 11),N,{(5, 13): 0.2, (5, 12): 0.8}
(5, 11),S,{(5, 9): 0.2, (5, 10): 0.8}
(5, 11),E,{(7, 11): 0.2, (6, 11): 0.8}
(5, 11),W,{(3, 11): 0.2, (4, 11): 0.8}
(38, 45),S,{(38, 43): 0.2, (38, 44): 0.8}
(38, 45),E,{(40, 45): 0.2, (39, 45): 0.8}
(38, 45),W,{(36, 45): 0.2, (37, 45): 0.8}
(38, 45),N,{(38, 45): 1}
(50, 19),N,{(50, 21): 0.2, (50, 20): 0.8}
(50, 19),S,{(50, 17): 0.2, (50, 18): 0.8}
(50, 19),W,{(48, 19): 0.2, (49, 19): 0.8}
(50, 19),E,{(50, 19): 1}
(42, 15),N,{(42, 17): 0.2, (42, 16): 0.8}
(42, 15),S,{(42, 13): 0.2, (42, 14): 0.8}
(42, 15),E,{(44, 15): 0.2, (43, 15): 0.8}
(42, 15),W,{(40, 15): 0.2, (41, 15): 0.8}
(8, 22),N,{(8, 24): 0.2, (8, 23): 0.8}
(8, 22),S,{(8, 20): 0.2, (8, 21): 0.8}
(8, 22),E,{(10, 22): 0.2, (9, 22): 0.8}
(8, 22),W,{(6, 22): 0.2, (7, 22): 0.8}
(27, 35),N,{(27, 37): 0.2, (27, 36): 0.8}
(27, 35),S,{(27, 33): 0.2, (27, 34): 0.8}
(27, 35),E,{(29, 35): 0.2, (28, 35): 0.8}
(27, 35),W,{(25, 35): 0.2, (26, 35): 0.8}
(0, 18),N,{(0, 20): 0.2, (0, 19): 0.8}
(0, 18),S,{(0, 16): 0.2, (0, 17): 0.8}
(0, 18),E,{(2, 18): 0.2, (1, 18): 0.8}
(0, 18),W,{(0, 18): 1}
(19, 31),N,{(19, 33): 0.2, (19, 32): 0.8}
(19, 31),S,{(19, 29): 0.2, (19, 30): 0.8}
(19, 31),E,{(21, 31): 0.2, (20, 31): 0.8}
(19, 31),W,{(17, 31): 0.2, (18, 31): 0.8}
(11, 27),N,{(11, 29): 0.2, (11, 28): 0.8}
(11, 27),S,{(11, 25): 0.2, (11, 26): 0.8}
(11, 27),E,{(13, 27): 0.2, (12, 27): 0.8}
(11, 27),W,{(9, 27): 0.2, (10, 27): 0.8}
(39, 9),N,{(39, 11): 0.2, (39, 10): 0.8}
(39, 9),S,{(39, 7): 0.2, (39, 8): 0.8}
(39, 9),E,{(41, 9): 0.2, (40, 9): 0.8}
(39, 9),W,{(37, 9): 0.2, (38, 9): 0.8}
(30, 40),N,{(30, 42): 0.2, (30, 41): 0.8}
(30, 40),S,{(30, 38): 0.2, (30, 39): 0.8}
(30, 40),E,{(32, 40): 0.2, (31, 40): 0.8}
(30, 40),W,{(28, 40): 0.2, (29, 40): 0.8}
(31, 5),N,{(31, 7): 0.2, (31, 6): 0.8}
(31, 5),S,{(31, 3): 0.2, (31, 4): 0.8}
(31, 5),E,{(33, 5): 0.2, (32, 5): 0.8}
(31, 5),W,{(29, 5): 0.2, (30, 5): 0.8}
(23, 1),N,{(23, 3): 0.2, (23, 2): 0.8}
(23, 1),S,{(23, 0): 1.0}
(23, 1),E,{(25, 1): 0.2, (24, 1): 0.8}
(23, 1),W,{(21, 1): 0.2, (22, 1): 0.8}
(20, 32),N,{(20, 34): 0.2, (20, 33): 0.8}
(20, 32),S,{(20, 30): 0.2, (20, 31): 0.8}
(20, 32),E,{(22, 32): 0.2, (21, 32): 0.8}
(20, 32),W,{(18, 32): 0.2, (19, 32): 0.8}
(12, 28),N,{(12, 30): 0.2, (12, 29): 0.8}
(12, 28),S,{(12, 26): 0.2, (12, 27): 0.8}
(12, 28),E,{(14, 28): 0.2, (13, 28): 0.8}
(12, 28),W,{(10, 28): 0.2, (11, 28): 0.8}
(4, 24),N,{(4, 26): 0.2, (4, 25): 0.8}
(4, 24),S,{(4, 22): 0.2, (4, 23): 0.8}
(4, 24),E,{(6, 24): 0.2, (5, 24): 0.8}
(4, 24),W,{(2, 24): 0.2, (3, 24): 0.8}
(32, 6),N,{(32, 8): 0.2, (32, 7): 0.8}
(32, 6),S,{(32, 4): 0.2, (32, 5): 0.8}
(32, 6),E,{(34, 6): 0.2, (33, 6): 0.8}
(32, 6),W,{(30, 6): 0.2, (31, 6): 0.8}
(23, 37),N,{(23, 39): 0.2, (23, 38): 0.8}
(23, 37),S,{(23, 35): 0.2, (23, 36): 0.8}
(23, 37),E,{(25, 37): 0.2, (24, 37): 0.8}
(23, 37),W,{(21, 37): 0.2, (22, 37): 0.8}
(24, 2),N,{(24, 4): 0.2, (24, 3): 0.8}
(24, 2),S,{(24, 0): 0.2, (24, 1): 0.8}
(24, 2),E,{(26, 2): 0.2, (25, 2): 0.8}
(24, 2),W,{(22, 2): 0.2, (23, 2): 0.8}
(35, 11),N,{(35, 13): 0.2, (35, 12): 0.8}
(35, 11),S,{(35, 9): 0.2, (35, 10): 0.8}
(35, 11),E,{(37, 11): 0.2, (36, 11): 0.8}
(35, 11),W,{(33, 11): 0.2, (34, 11): 0.8}
(22, 41),N,{(22, 43): 0.2, (22, 42): 0.8}
(22, 41),S,{(22, 39): 0.2, (22, 40): 0.8}
(22, 41),E,{(24, 41): 0.2, (23, 41): 0.8}
(22, 41),W,{(20, 41): 0.2, (21, 41): 0.8}
(1, 18),N,{(1, 20): 0.2, (1, 19): 0.8}
(1, 18),S,{(1, 16): 0.2, (1, 17): 0.8}
(1, 18),E,{(3, 18): 0.2, (2, 18): 0.8}
(1, 18),W,{(0, 18): 1.0}
(46, 26),N,{(46, 28): 0.2, (46, 27): 0.8}
(46, 26),S,{(46, 24): 0.2, (46, 25): 0.8}
(46, 26),E,{(48, 26): 0.2, (47, 26): 0.8}
(46, 26),W,{(44, 26): 0.2, (45, 26): 0.8}
(38, 22),N,{(38, 24): 0.2, (38, 23): 0.8}
(38, 22),S,{(38, 20): 0.2, (38, 21): 0.8}
(38, 22),E,{(40, 22): 0.2, (39, 22): 0.8}
(38, 22),W,{(36, 22): 0.2, (37, 22): 0.8}
(49, 31),N,{(49, 33): 0.2, (49, 32): 0.8}
(49, 31),S,{(49, 29): 0.2, (49, 30): 0.8}
(49, 31),E,{(50, 31): 1.0}
(49, 31),W,{(47, 31): 0.2, (48, 31): 0.8}
(15, 38),N,{(15, 40): 0.2, (15, 39): 0.8}
(15, 38),S,{(15, 36): 0.2, (15, 37): 0.8}
(15, 38),E,{(17, 38): 0.2, (16, 38): 0.8}
(15, 38),W,{(13, 38): 0.2, (14, 38): 0.8}
(7, 34),N,{(7, 36): 0.2, (7, 35): 0.8}
(7, 34),S,{(7, 32): 0.2, (7, 33): 0.8}
(7, 34),E,{(9, 34): 0.2, (8, 34): 0.8}
(7, 34),W,{(5, 34): 0.2, (6, 34): 0.8}
(27, 12),N,{(27, 14): 0.2, (27, 13): 0.8}
(27, 12),S,{(27, 10): 0.2, (27, 11): 0.8}
(27, 12),E,{(29, 12): 0.2, (28, 12): 0.8}
(27, 12),W,{(25, 12): 0.2, (26, 12): 0.8}
(18, 43),N,{(18, 45): 0.2, (18, 44): 0.8}
(18, 43),S,{(18, 41): 0.2, (18, 42): 0.8}
(18, 43),E,{(20, 43): 0.2, (19, 43): 0.8}
(18, 43),W,{(16, 43): 0.2, (17, 43): 0.8}
(19, 8),N,{(19, 10): 0.2, (19, 9): 0.8}
(19, 8),S,{(19, 6): 0.2, (19, 7): 0.8}
(19, 8),E,{(21, 8): 0.2, (20, 8): 0.8}
(19, 8),W,{(17, 8): 0.2, (18, 8): 0.8}
(30, 17),N,{(30, 19): 0.2, (30, 18): 0.8}
(30, 17),S,{(30, 15): 0.2, (30, 16): 0.8}
(30, 17),E,{(32, 17): 0.2, (31, 17): 0.8}
(30, 17),W,{(28, 17): 0.2, (29, 17): 0.8}
(50, 32),N,{(50, 34): 0.2, (50, 33): 0.8}
(50, 32),S,{(50, 30): 0.2, (50, 31): 0.8}
(50, 32),W,{(48, 32): 0.2, (49, 32): 0.8}
(50, 32),E,{(50, 32): 1}
(42, 28),N,{(42, 30): 0.2, (42, 29): 0.8}
(42, 28),S,{(42, 26): 0.2, (42, 27): 0.8}
(42, 28),E,{(44, 28): 0.2, (43, 28): 0.8}
(42, 28),W,{(40, 28): 0.2, (41, 28): 0.8}
(8, 35),N,{(8, 37): 0.2, (8, 36): 0.8}
(8, 35),S,{(8, 33): 0.2, (8, 34): 0.8}
(8, 35),E,{(10, 35): 0.2, (9, 35): 0.8}
(8, 35),W,{(6, 35): 0.2, (7, 35): 0.8}
(0, 31),N,{(0, 33): 0.2, (0, 32): 0.8}
(0, 31),S,{(0, 29): 0.2, (0, 30): 0.8}
(0, 31),E,{(2, 31): 0.2, (1, 31): 0.8}
(0, 31),W,{(0, 31): 1}
(19, 44),N,{(19, 45): 1.0}
(19, 44),S,{(19, 42): 0.2, (19, 43): 0.8}
(19, 44),E,{(21, 44): 0.2, (20, 44): 0.8}
(19, 44),W,{(17, 44): 0.2, (18, 44): 0.8}
(20, 9),N,{(20, 11): 0.2, (20, 10): 0.8}
(20, 9),S,{(20, 7): 0.2, (20, 8): 0.8}
(20, 9),E,{(22, 9): 0.2, (21, 9): 0.8}
(20, 9),W,{(18, 9): 0.2, (19, 9): 0.8}
(11, 40),N,{(11, 42): 0.2, (11, 41): 0.8}
(11, 40),S,{(11, 38): 0.2, (11, 39): 0.8}
(11, 40),E,{(13, 40): 0.2, (12, 40): 0.8}
(11, 40),W,{(9, 40): 0.2, (10, 40): 0.8}
(12, 5),N,{(12, 7): 0.2, (12, 6): 0.8}
(12, 5),S,{(12, 3): 0.2, (12, 4): 0.8}
(12, 5),E,{(14, 5): 0.2, (13, 5): 0.8}
(12, 5),W,{(10, 5): 0.2, (11, 5): 0.8}
(39, 22),N,{(39, 24): 0.2, (39, 23): 0.8}
(39, 22),S,{(39, 20): 0.2, (39, 21): 0.8}
(39, 22),E,{(41, 22): 0.2, (40, 22): 0.8}
(39, 22),W,{(37, 22): 0.2, (38, 22): 0.8}
(31, 18),N,{(31, 20): 0.2, (31, 19): 0.8}
(31, 18),S,{(31, 16): 0.2, (31, 17): 0.8}
(31, 18),E,{(33, 18): 0.2, (32, 18): 0.8}
(31, 18),W,{(29, 18): 0.2, (30, 18): 0.8}
(4, 1),N,{(4, 3): 0.2, (4, 2): 0.8}
(4, 1),S,{(4, 0): 1.0}
(4, 1),E,{(6, 1): 0.2, (5, 1): 0.8}
(4, 1),W,{(2, 1): 0.2, (3, 1): 0.8}
(23, 14),N,{(23, 16): 0.2, (23, 15): 0.8}
(23, 14),S,{(23, 12): 0.2, (23, 13): 0.8}
(23, 14),E,{(25, 14): 0.2, (24, 14): 0.8}
(23, 14),W,{(21, 14): 0.2, (22, 14): 0.8}
(34, 29),N,{(34, 31): 0.2, (34, 30): 0.8}
(34, 29),S,{(34, 27): 0.2, (34, 28): 0.8}
(34, 29),E,{(36, 29): 0.2, (35, 29): 0.8}
(34, 29),W,{(32, 29): 0.2, (33, 29): 0.8}
(45, 38),N,{(45, 40): 0.2, (45, 39): 0.8}
(45, 38),S,{(45, 36): 0.2, (45, 37): 0.8}
(45, 38),E,{(47, 38): 0.2, (46, 38): 0.8}
(45, 38),W,{(43, 38): 0.2, (44, 38): 0.8}
(46, 3),N,{(46, 5): 0.2, (46, 4): 0.8}
(46, 3),S,{(46, 1): 0.2, (46, 2): 0.8}
(46, 3),E,{(48, 3): 0.2, (47, 3): 0.8}
(46, 3),W,{(44, 3): 0.2, (45, 3): 0.8}
(37, 34),N,{(37, 36): 0.2, (37, 35): 0.8}
(37, 34),S,{(37, 32): 0.2, (37, 33): 0.8}
(37, 34),E,{(39, 34): 0.2, (38, 34): 0.8}
(37, 34),W,{(35, 34): 0.2, (36, 34): 0.8}
(3, 41),N,{(3, 43): 0.2, (3, 42): 0.8}
(3, 41),S,{(3, 39): 0.2, (3, 40): 0.8}
(3, 41),E,{(5, 41): 0.2, (4, 41): 0.8}
(3, 41),W,{(1, 41): 0.2, (2, 41): 0.8}
(49, 8),N,{(49, 10): 0.2, (49, 9): 0.8}
(49, 8),S,{(49, 6): 0.2, (49, 7): 0.8}
(49, 8),E,{(50, 8): 1.0}
(49, 8),W,{(47, 8): 0.2, (48, 8): 0.8}
(15, 15),N,{(15, 17): 0.2, (15, 16): 0.8}
(15, 15),S,{(15, 13): 0.2, (15, 14): 0.8}
(15, 15),E,{(17, 15): 0.2, (16, 15): 0.8}
(15, 15),W,{(13, 15): 0.2, (14, 15): 0.8}
(26, 24),N,{(26, 26): 0.2, (26, 25): 0.8}
(26, 24),S,{(26, 22): 0.2, (26, 23): 0.8}
(26, 24),E,{(28, 24): 0.2, (27, 24): 0.8}
(26, 24),W,{(24, 24): 0.2, (25, 24): 0.8}
(46, 39),N,{(46, 41): 0.2, (46, 40): 0.8}
(46, 39),S,{(46, 37): 0.2, (46, 38): 0.8}
(46, 39),E,{(48, 39): 0.2, (47, 39): 0.8}
(46, 39),W,{(44, 39): 0.2, (45, 39): 0.8}
(18, 20),N,{(18, 22): 0.2, (18, 21): 0.8}
(18, 20),S,{(18, 18): 0.2, (18, 19): 0.8}
(18, 20),E,{(20, 20): 0.2, (19, 20): 0.8}
(18, 20),W,{(16, 20): 0.2, (17, 20): 0.8}
(38, 35),N,{(38, 37): 0.2, (38, 36): 0.8}
(38, 35),S,{(38, 33): 0.2, (38, 34): 0.8}
(38, 35),E,{(40, 35): 0.2, (39, 35): 0.8}
(38, 35),W,{(36, 35): 0.2, (37, 35): 0.8}
(49, 44),N,{(49, 45): 1.0}
(49, 44),S,{(49, 42): 0.2, (49, 43): 0.8}
(49, 44),E,{(50, 44): 1.0}
(49, 44),W,{(47, 44): 0.2, (48, 44): 0.8}
(50, 9),N,{(50, 11): 0.2, (50, 10): 0.8}
(50, 9),S,{(50, 7): 0.2, (50, 8): 0.8}
(50, 9),W,{(48, 9): 0.2, (49, 9): 0.8}
(50, 9),E,{(50, 9): 1}
(42, 5),N,{(42, 7): 0.2, (42, 6): 0.8}
(42, 5),S,{(42, 3): 0.2, (42, 4): 0.8}
(42, 5),E,{(44, 5): 0.2, (43, 5): 0.8}
